request_id,metadata
request-181,"{'상담제목': {'raw_text': '이주노동자 세금 경정청구 지원', 'Embedding': []}, '상담내용요약': {'raw_text': '사례자는 자신과 친구 세금 환급(경정청구)이 직전퇴사분 3년치가 회사 파산으로 누락되어 세무서 동반 방문하여 경정청구를 진행하였고 이미 경정청구 완료되어 환급된 세금 수취방법을 몰라 못 받고 있는 동료 근로자도 도와 달라고 하여 세무서와 우체국을 동반 방문하여 세금환급을 받게한 사례임', 'Embedding': []}, '진행_과정_및_결과': '1월18일\n(전화상담) 자취방 가스 고지서를 받았는데 지난달 보다 금액이 높아짐, 납부 방법 문의해 옴에 따라 안내함.\n\n1월25일\n (전화상담) 회사에서 연말 정산 하는 방법 문의해옴. 회사 경리부 통해서 진행해야 한다고 안내함. \n\n3월28일\n (전화상담) 이번 금요일 오전 9시에 안산세무서 동반해서 경정청구 세금 환급 관련 절차 도와 달라고 요청해옴. 금요일 오전 9시에 세무서에서 만나기로 함.\n\n3월31일\n(전화상담) 오전 9시에 안산세무서 앞에서 만나서 동반 방문하여 세금(연말정산 신청, 경정청구) 관련 민원 해결 통역 진행함.\n* 참고고 세금 경정청구는 직전 5년전까지 청구 가능함. 단 직전 퇴사 회사가 파산했을 경우 회사의 확인을 받을 수 없기 때문에 세무서에서 방문하여 추가 양식 작성하여 증빙하면 세금 환급 경정 청구가 가능함.\n\n4월3일\n(전화상담) 직장 동료 필리핀 A씨도 연말정산 관련 세무서에서 환급금 받아가라고 연락이 왔는데 우편이 도착 안해서 어려움을 겪고 있음. 청구 방법을 몰라서 내일 세무서 동반해서 처리를 요청해옴\n\n4월4일\n (방문상담) 오전 10시에 안산세무서 방문하여 환급 통지서 두건 출력받아서 안산 우체국 동반 방문하여 현금으로 전액(2백5만원) 인출할 수 있도록 도와주고 귀가 시킴.\n\n4월20일\n현재 M씨도 환급 청구 절차는 완료되어 환급될 세금 입금을 기다리고 있는 상황.(2달이내 입금 처리된다고 함)', '내담자_정보': {'거주지역': '안산시', '국적': '필리핀', '체류자격': 'E-9', '추가정보': []}, '해결방법': '', 'metadata': {'상담유형': '기타', '상담일시': Timestamp('2023-05-02 00:00:00')}}"
request-182,"{'상담제목': {'raw_text': '안산 주택 화재참사 피해자 지원', 'Embedding': []}, '상담내용요약': {'raw_text': '사례자는 나이지리아 국적 이주민으로 선부동 주택 화재 사건으로 네 자녀를 잃고 장례 및 행정절차 관련 안산시외국인주민지원본부로부터 통역을 도와 달라는 요청을 받고 행정처리(지원)를 위한 기초 통역을 지원하고 위로예배, 발인예배, 화장예배 등을 맡아서 진행하여 원만하게 장례를 마침. 향후 안산시에서 물질, 행정지원은 물론 자살예방센터, 정신건강보건센터 연계하여 정신 건강 지원도 진행하기로함.', 'Embedding': []}, '진행_과정_및_결과': '3월28일\n(전화상담) 안산시 다문화지원 본부와 안산시 다문화가족지원센터로부터 선부동 나이지리아 네 자녀 화재 사건 관련 상담 통역 지원 요청받음.\n\n3월29일\n(방문상담) 오후 5시부터 군자 장례식장에 가서 안산시 공무원과 나이지리아 보모들 사이에서 중재 통역(시장,시의원 조문 통역, 취재 언론 중재 통역 등) 지원함. 7시에 안산이주민선교연합회 목사님들 위로 예배 통역 진행하고 향후 장례 절차를 논의함.  \n\n3월31일\n(방문상담) \n-오전 10시 발인예배부터 군자 장례 식장에서 통역 지원, 시장, 국회의원, 나이지리아 대사관 위로의 말씀 통역 진행함. \n-오후 12시 이후에 수원 함백산 화장터로 이동하여 현지 화장 관련 통역 지원함. 이후에 화장위로예배 나이리지라 부모님들과 함께 예배 통역 진행하고 귀가함. \n\n4월14일\n(전화상담) \n-나이지리아 가정을 돕고 싶다는 후원자와 연결하고자 안산시외국인주민지원본부와 연락취했으나, 안산시를 통하지 않고 직접 적달하길 원한다고 하여 안내함\n\n4월20일\n현재 안산시에서 물질, 행정지원은 물론 자살예방센터, 정신건강보건센터 연계하여 정신 건강 지원도 진행하고 있음. 민간 단체 도움으로 선부동에 집도 마련한 상태라고함. 추가 통역 도움 요청시 진행할 수 있음.', '내담자_정보': {'거주지역': '안산시', '국적': '기타', '체류자격': '기타', '추가정보': []}, '해결방법': '', 'metadata': {'상담유형': '사망', '상담일시': Timestamp('2023-05-02 00:00:00')}}"
request-183,"{'상담제목': {'raw_text': '고용센터에서 사업장변경 신청 누락하여 출국대상이 된 노동자 상담', 'Embedding': []}, '상담내용요약': {'raw_text': '파주 소재의 금속 제조 공장에서 2023년 1월 23일까지 근무 후, 퇴사함. 퇴사 후, 고용센터를 방문하여 사업장변경 신청 후 스리랑카 휴가를 다녀옴. 이후, 고용센터 재방문 당시 불법체류자 신분이기 때문에 스리랑카에 돌아가야 한다고 안내 받아 센터에 방문함.', 'Embedding': []}, '진행_과정_및_결과': '2월19일\n- 센터 방문. 상담과정에서 노동자의 상황을 시간 순으로 정리함.  \n- 1월 2일 오후, 사측에서 노동자에게 앞으로 출근하지 말라고 함. 그래서 노동자는 1월 5일, 14시 30분 - 15시경 사업장변경 신청을 위해 고양고용센터 방문함. 본인의 민원 차례가 왔을 때, 남자 주무관에게 “다른 회사 가고 싶어요”라고 이야기하고, 남자 주무관이 여권과 외국인등록증, 비행기 표 3가지를 요청하여 건냄.\n- 해당 남자 주무관은 스리랑카어로 된 서류 3장을 노동자에게 주고 노동자 정보와 이름과 서명을 기입하라고 안내함. 서류 작성 중, 사업장 변경사유에 대한 내용을 확인했으며 사업장변경 신청 후 3개월 이내 스리랑카 1개월 휴가 다녀온다는 사실을 번역기 어플을 통해 남자 주무관에게 보여주고 주무관은 비행기 표를 복사함.\n\n2월20일\n- 비행기 표 가지고 센터 방문. 상담 내용 추가 정리함.\n- 당시 주무관이 복사한 비행기 표에 동그라미를 치며 해당 날짜에 출국하면 된다고 안내함. 그리고 입국하게 되면 다시 고용센터에 방문하라고 안내함.\n※ 1월 9일(월) 23시 25분 인천 출발 - 1월 10일(화) 4시 25분 콜롬보 도착\n※ 2월 12일(일) 21시 20분 콜롬보 출발 - 2월 13일 8시 45분 서울 도착\n- 2월 14일, 14시 - 15시경에 고양고용센터 방문함. 여자 주무관에게 다른 회사 가고 싶어요”라고 이야기하고 외국인등록증 건냄. 주무관이 스리랑카어로 된 서류 3장을 노동자에게 주고 노동자 정보와 이름과 서명을 기입하라고 안내함. 내용 작성 후, 여권을 요청하여 건냄.\n- 여자 주무관이 서류와 함께 확인 후, 노동자에게 현재 불법체류자 신분이므로 스리랑카로 돌아가야 한다고 안내함. 노동자는 한국어가 서툴러, 통역이 가능한 지인에게 연락하여 해당 내용을 확인함.\n- 2월 15일 오전, 안산 외국인력 상담센터를 방문함. 스리랑카 통역 담당자로부터 고양고용센터 방문 시, 노동자의 상황에 대해 통역하여 설명해주겠다고 하여 13시 38분 고양고용센터를 방문함.\n- 1월 5일 방문 당시 담당했던 남자 주무관과 스리랑카 통역 담당자가 통화 후, 노동자가 1월 5일 고양고용센터 방문 당시, 사업장 변경신청 처리가 되었는지 제대로 확인하지 않았기 때문에 귀책사유가 노동자에게 있음을 안내 받음.\n\n2월23일\n- 고양고용센터 확인. 사업장에서 1월 4일 고용변동신고처리 했음을 확인함. 하지만 노동자의 상담이력과 특이사항 기록이 없어 노동자에게 고양고용센터 방문을 증빙할 수 있는 자료 요청함.\n\n2월27일\n- 센터 방문. 노동자가 가져온 교통카드의 사용내역을 카드사에 요청하여 1월 5일 화정역 교통카드 사용 내역 확인함.\n- 고양고용센터에 동행 방문하여 외국인노동자의 사업장변경 허용을 요청하는 권익보호협의회 심의 요청서와 관련자료 제출함.\n\n3월6일\n- 담당주무관 CCTV 자료를 통해, 노동자가 서류 제출하는 모습을 확인함. 왕복 항공권 결제내역 요청하여, 항공권과 영수증 제출함.\n\n3월29일\n- 노동자 고양 고용센터 방문하여 사업장변경 신청했음을 확인함.', '내담자_정보': {'거주지역': '파주시', '국적': '스리랑카', '체류자격': 'E-9', '추가정보': []}, '해결방법': '', 'metadata': {'상담유형': '고용허가', '상담일시': Timestamp('2023-05-02 00:00:00')}}"
request-184,"{'상담제목': {'raw_text': '추석연휴 근로에 대한 임금 미지급 상담', 'Embedding': []}, '상담내용요약': {'raw_text': '노동자는 원래 일하던 공장의 옆 공장 사업주의 요청에 따라 21년 추석연휴 4일간 근로를 제공하였으나, 임금을 지급받지 못하여 센터 내방.', 'Embedding': []}, '진행_과정_및_결과': '3월13일\n- 고양 노동청 진정\n\n3월29일\n- 고양지청 방문, 출석조사 진행\n\n3월30일\n-사측에서 체불액을 인정하였음. 지급능력이 없어 대지급금 지급을 받으라고 하였으나, 현재 1년이 지나 민사소송후 지급이 가능하여 사업주에게 지급을 요청하였음.\n\n4월3일\n- 60만원에 합의\n\n4월6일\n- 지급확인', '내담자_정보': {'거주지역': '파주시', '국적': '캄보디아', '체류자격': '미등록', '추가정보': []}, '해결방법': '', 'metadata': {'상담유형': '임금체불', '상담일시': Timestamp('2023-05-02 00:00:00')}}"
request-185,"{'상담제목': {'raw_text': '사업장 실수로 고용허가기간 연장이 안된 노동자의 사업장변경 지원', 'Embedding': []}, '상담내용요약': {'raw_text': '포천 소재의 제조 공장에서 2022년 10월 12일까지 4년 10개월의 근로계약이 체결되어 있었음. 그리고 노동자들이 1년의 취업활동기간 연장을 받자 2023년 10월 12일까지 계속해서 고용하기 위해 사측에서는 2022년 10월 7일 근로계약서를 작성함. 근로계약서 작성 후, 사측에서 2022년 10월 12일까지 고용센터에 고용허가기간 연장 신청을 했어야 하나 기간 내에 신청하지 않아 센터에 방문함.', 'Embedding': []}, '진행_과정_및_결과': '1월 30일\n- 사업장 담당자와 노동자 센터 방문. 사측에서는 건강상의 이유로 고용허가기간 연장 신청을 근로계약만료일까지 신청하지 못 한 것은 사실이나, 과태료 부과도 아닌 고용자체가 불가한 점은 부당하다고 생각하여 1월 13일 국민권익위원회에 고충민원 접수했음을 확인함.\n- 사업주는 1월 25일이 되어서야 계속고용이 어렵다는 사실을 노동자에게 안내함. 노동자는 근로계약종료로부터 1개월이 지난 후 미신고 사실을 사업주로부터 알게 되어 사업장 변경신청도 하지 못 함.\n※ 노동자는 양주출입국외국인사무소를 방문하여 임시로 2월 25일까지 체류기간을 연장 받은 상황임.\n\n2월 1일\n- 사측으로부터 진술서와 진단서를 받아 내용 확인함. 10월 13일, 사측 담당자는 EPS 시스템에서 노동자들의 이름이 사라진 것을 확인하고 의정부고용센터에 문의했으며, 당시 고용센터에서 원직복직에 대해 안내 받아 워크넷에 내국인 구인노력을 위해 등록함.\n- 11월 15일, 사측에서 의정부고용센터에 진행상황을 확인하는 과정에서 노동자가 근로계약만료일로부터 1개월 내 사업장 변경 신청을 하지 않았기 때문에 원직복직이 불가능하다는 답변을 받음.\n※ 고용센터의 원직복직 안내 당시에는 사업장 변경 신청 기간에 대해 안내받지 못 함.\n\n2월 2일\n- 사측의 입장을 포함하여, 고용허가기간 연장 또는 사업장변경 허가를 요청하는 진정서와 관련 자료를 권익보호협의회에 접수함.\n\n2월 21일\n- 의정부고용센터에서 비슷한 사례로 진정이 많아 권익보호협의회 3월 초 심사 예정임을 안내 받음.\n\n2월 22일\n- 2월 25일까지의 체류기간 연장 신청을 위해 양주출입국외국인사무소 동행함.\n\n3월 21일\n- 의정부고용센터로부터 권익보호협의회 심의 결과, 노동자 사업장변경 허가되었음을 안내받아 노동자에게 안내함.\n\n3월 22일\n- 노동자 고용센터 방문하여 사업장변경 신청했음을 확인함.', '내담자_정보': {'거주지역': '포천시', '국적': '스리랑카', '체류자격': 'E-9', '추가정보': []}, '해결방법': '', 'metadata': {'상담유형': '고용허가', '상담일시': Timestamp('2023-04-25 00:00:00')}}"
request-186,"{'상담제목': {'raw_text': '일 하루 더 했다고 출국만기보험 지급을 거부한 보험사', 'Embedding': []}, '상담내용요약': {'raw_text': '노동자의 근로계약은 2019년6월3일 시작되었으며, 3년 계약 만료일인 2022년 6월3일까지 근무하고 퇴사하였음. 그러나 퇴직금을 지급받지 못하여 센터에 상담을 요청하였다. 사측에서는 출국만기보험에 가입하여 납부를 계속하여 해왔기 때문에 본인의 의무는 거기까지라고 하였음.', 'Embedding': []}, '진행_과정_및_결과': '2022년 9월5일\n- 노동청 진정(9.5), 사측에서는 본인은 처벌을 받겠다고 함. 감독관이 금액을 확정지어 체불확인서를 발급해주었음.(11.16)\n\n2023년 1월11일\n- 5인미만 농축산업인 관계로 대지급금 부지급 대상, 보증보험 (200만원)청구\n\n3월2일\n- 보증보험사에서 해당 증권의 보험기간이 2019월6월3일부터 2022년6월2일까지기 때문에 보험기간 밖에 발생된 채무이므로 지급이 어렵다고 함.\n\n4월3일\n- 법률구조공단 방문, 부동산 가압류신청. 사업장주소의 땅이 사업주 명의로 되어있어 가압류 신청을 하였음.\n- 관련내용 SBS 뉴스 인터뷰 진행, 이후 4월5일 SBS 8시 뉴스 방영 https://youtu.be/YMaQPkbl-xU <일 하루 더 했다고 ""퇴직금 못 준다""…황당한 보험>\n\n4월10일\n- 보증보험 200만원 지급 확인, 보증보험 측에서는 다시 이런 일이 재발하지 않도록 규정을 검토하겠다고 함.\n\n4월 10일\n- 법률구조공단측에서는 체불액 120만원으로는 부동산 가압류 신청이 어렵다고 함.', '내담자_정보': {'거주지역': '산청군', '국적': '캄보디아', '체류자격': 'E-9', '추가정보': []}, '해결방법': '', 'metadata': {'상담유형': '임금체불', '상담일시': Timestamp('2023-04-25 00:00:00')}}"
request-187,"{'상담제목': {'raw_text': '장기체류 미등록 이주아동 교육권 보장을 위한 체류자격 신청 지원', 'Embedding': []}, '상담내용요약': {'raw_text': '남양주시 화도읍 마석가구공단에서 거주하는 필리핀 국적의 미등록체류 이주가정으로, 법무부에서 시행하는 장기체류 미등록 이주아동 체류자격 부여와 관련하여 상담 및 지원을 요청. 4월 5일 상담 및 서류발급을 동행하여 지원하였으며, 4월 14일 양주출입국 방문하여 접수 지원하기로 함.', 'Embedding': []}, '진행_과정_및_결과': '4월 14일\n1. 양주출입국 접수과 방문.\n2. 구비된 서류를 접수하였으며, 유의사항에 대해 안내 받았음.\n3. 접수 담당자가 가장 우려하는 부분.\n-부모님의 체류기간이 각 18년, 17년으로 장기체류인 상황에서 \n-자녀의 출생 후 체류 기간이 상당기간 지났으나, 혼인신고와 관련된 서류의 정리가 2023년 초에 마무리 된 것에 대해 의심\n-최근에 이와 비슷한 접수 건에서 위조서류 및 친자불일치 사례가 있어 조사를 더욱 엄격하게 할 가능성이 있음을 안내.\n-체류 및 결혼과정에 대한 경위서 추가 제출을 통해 서류를 보완하기로 하였음.\n\n4월 20일\n1. 양주출입국 접수과 재방문.\n2. 경위서를 추가 접수 하였으며, 접수 완료되었음을 확인.\n3. 추후 진행되는 인터뷰에 관련해서는, 일정 확인되면 현장 지원하기로 함.\n4. 접수관련 현장 지원 완료.', '내담자_정보': {'거주지역': '남양주시', '국적': '필리핀', '체류자격': '미등록', '추가정보': []}, '해결방법': '', 'metadata': {'상담유형': '체류자격', '상담일시': Timestamp('2023-04-25 00:00:00')}}"
request-188,"{'상담제목': {'raw_text': '한국인 직원으로부터 폭행 피해입은 노동자의 사업장 변경 지원', 'Embedding': []}, '상담내용요약': {'raw_text': '우즈베키스탄 국적의 이주 노동자로 3월 3일 제2 공장에서 근로 도중 한국인 직원으로부터 폭행을 당하고 경찰서에 신고. 충북 청주에 위지한 이주민 지원 단체 통역사에게 상담을 받고 있었으며, 남양주에 센터가 있다는 사실을 접하고 지원을 요청. 3월 15일 고용센터 진정 제기 후 형사합의에 대한 지원 노동자의 요청으로 사업장방문하여 현장지원 하기로 함.', 'Embedding': []}, '진행_과정_및_결과': '3월 22일\n1. 사업장 방문.\n2. 사업장 관계자와 고용허가제 제한 사유에 대하여 안내.\n3. 사업장 고위관계자. 모욕적인 언사와 더불어 합의에 대한 거부권을 행사.\n4. 폭행사건 당사자 간의 합의에 대한 의사를 확인 후. 사업장 고위관계자 배제 후 합의를 재 진행.\n5. 가해자 한국인 직원은 폭행사실에 대해 인정하였으나 피해 노동자가 요구하는 합의금에는 동의하지 않는다는 입장임. 서로 고수하는 입장의 차이가 심해 합의 불가.\n\n3월 23일\n1. 의정부검찰청 남양주지청 민원실 방문.\n2. 검찰 송치와 관련된 남양주남부경찰서 사건 처리결과 통지서 수령 후 고용센터에 자료 제출.\n3. 사업장변경 직권처리를 요청함.\n\n4월 2일\n1. 사업장변경 처리 확인.\n2. 지원종결.', '내담자_정보': {'거주지역': '남양주시', '국적': '우즈베키스탄', '체류자격': 'E-9', '추가정보': []}, '해결방법': '', 'metadata': {'상담유형': '고용허가', '상담일시': Timestamp('2023-04-25 00:00:00')}}"
request-189,"{'상담제목': {'raw_text': '갑상선 정밀검사 지원', 'Embedding': []}, '상담내용요약': {'raw_text': '필리핀 국적의 이주 여성으로 3월 말 센터에서 진행한 무료진료 서비스를 이용.\n검사 결과에서 갑상선과 관련된 정밀검사를 요하는 의사의 소견이 있어 병원 진료를 희망', 'Embedding': []}, '진행_과정_및_결과': '3월 7일\n1. 병원 방문 전 서면으로 작성된 검사결과에 대한 의사의 소견을 정확하게 안내하고, 내담자의 의사를 확인 후 인근 병원에 진료를 지원하기로 함.\n2. ◯◯내과 방문하여 검사를 지원함. 병원에 상황을 설명하고 담당 의사에게 결과서류를 전달하고 진료를 요청.\n3. 초음파 검사를 진행하였으며, 갑상선이 현재 부어 있는 것으로 확인. 다행히 약물 치료를 통해 상태 호전이 가능한 상황이며, 수술이 필요하거나 심각한 상황은 아닌 것으로 확인 됨.\n4. 약 처방 및 유의사항에 대해 안내 받았음.\n5. 지원 완료.', '내담자_정보': {'거주지역': '남양주시', '국적': '필리핀', '체류자격': 'G-1', '추가정보': []}, '해결방법': '', 'metadata': {'상담유형': '의료', '상담일시': Timestamp('2023-04-25 00:00:00')}}"
request-190,"{'상담제목': {'raw_text': '임대차 계약기간 내 계약 종료 및 보증금 반환 지원', 'Embedding': []}, '상담내용요약': {'raw_text': '센터 방문하여 현재 월세 거주중에 비오면 천장에서 비가 새고, 주인은 갑자기 찾아와 욕한다. 주인에게 수리 요청해도 무시함. 남편과 아이랑 살고 있는데 욕해서 살 수가 없음. 계약기간 1년 남았는데 이사가고 싶어함.', 'Embedding': []}, '진행_과정_및_결과': '4월 3일\n센터 방문하여 현재 월세 거주중에 비오면 천장에서 비가 새고, 주인은 갑자기 찾아와 욕한다. 주인에게 수리 요청해도 무시함. 남편과 아이랑 살고 있는데 욕해서 살 수가 없음. 계약기간 1년 남았는데 이사가고 싶어함.\n\nHB와 동행하여 변호사 만나서 상담함. \n동영상 등 확인하고 증거는 확인했고 소송으로 가면 소송비용이나 시간이 걸려 계약 종료까지 갈 수 있어서 제일 좋은 방법은 내용증명 발송하여 임대인이 계약 종료 하는 것이라고 설명 들음.\n변호사 내용증명 초안 보내주신다고 함.  \n\n4월 5일\n변호사 내용증명 보내주신 것은 HB와 다시 확인 후 발송,\n\n4월 10일\n임대인 계약 종료 한다고 함.\n원하는 날짜에 보금금 반환 한다고 함.\nHB 녹음함.\n\n4월 10일\n남편과 이사할 집 알아보고 있음.\n남편과 상의해서 이사한다고 해서 상담 종료함.', '내담자_정보': {'거주지역': '부천시', '국적': '중국', '체류자격': 'F-4', '추가정보': []}, '해결방법': '', 'metadata': {'상담유형': '기타', '상담일시': Timestamp('2023-04-25 00:00:00')}}"
request-191,"{'상담제목': {'raw_text': '미얀마국적 여아의 여권발급 지원', 'Embedding': []}, '상담내용요약': {'raw_text': '아빠는 E-9근로자, 엄마는 유학생비자로 와서 현재는 G-1비자. 22.7.27 쌍둥이 여자 아이를 낳았음. \n언니는 식도 폐쇄라서 수술을 받았고 동생이 열이 나서 고대병원 응급실에서 치료를 받음. 의료보험증이 없어서 이주민건강협회 의료보험증을 만들기 위해서 내방함. \n(미얀마에 여권을 신청했으나 여권발급이 자국에서 승인을 안해주는 상태임. 아이둘이 아파서 여권발급을 하고 건강보험가입을 해야하는 상황임. )', 'Embedding': []}, '진행_과정_및_결과': '3월 7일\n여권발급이 안되어 건강보험 가입이 불가하여 이주민건강협회 공제회원증을 만들어 줌 (안산고대병원에서 좀 병원비 할인을 해줌)\n\n3월 12일\n청주에서 여권 없이 등록증 받은 아이가 있다하여 그것과 비자 발급 서류를 가져올 것을 이야기함. \n\n3월 19일\n다른 센터에 이런 사례가 있는지 확인해 봄. \n\n3월 21일\n안산출입국사무소 과장님과 통화하여 두 아이의 여권을 발급할 수 있도록 도움을 요청함. 검토해 보기로 함. \n\n3월 22일\n안산출입국사무소 검토결과 기존에 신청한 서류가 있어서 여권발급을 신청했다는 서류를 가져오면 여권을 발급해 주겠다고 함. \n\n4월 11일\n여권발급 신청이 완료되어 접수증을 가지고 출입국사무소에 동행하여 과장님과 만남.   서류 제출함.  이번 주에 두 아이의 여권이 발급되면 연락주기로 함. 아이와 함께 가서 집까지 바려다 줌. \n\n4월 14일\n두 아이의 여권이 발급되었음.', '내담자_정보': {'거주지역': '안산시', '국적': '미얀마', '체류자격': 'G-1', '추가정보': []}, '해결방법': '', 'metadata': {'상담유형': '체류자격', '상담일시': Timestamp('2023-04-25 00:00:00')}}"
request-192,"{'상담제목': {'raw_text': '지역특화비자제도를 오해하여 거주지와 먼 곳에서 근무하고자 한 노동자', 'Embedding': []}, '상담내용요약': {'raw_text': '2021년 12월 부터 국내 체류중인 방글라데시 고용허가제 이주노동자. 다니던 회사를 그만둬서 새로 이직하려고 하는데 구직등록 절차를 도와달라고 상담 접수됨.', 'Embedding': []}, '진행_과정_및_결과': '2.13\n 센터 내방. 내담자는 희망 근무지역을 경기도 가평군 지역으로 해달라고 함. 사업장변경신청서 작성하여 관할 고용복지플러스센터 동행하여 변경신청 완료. 구직등록 과정에서 가평 지역 근무를 희망하면 관할지역 센터로 직접 가야 한다고 안내 받음.\n가평 고용복지플러스센터가 있지만, 해당 센터는 외국인 고용허가 업무를 하지 않고, 춘천 고용센터로 가야 한다고 함. 노동자에게 해당 내용을 설명하고, 춘천에 가서 희망근무지역 가평으로 신청하길 원하는지 의사를 재 확인함. \n가평지역 근무희망 사유가 불분명하여 저녁 시간에 한국에서 일한 기간이 오래 된 고용허가제 노동자를 통역으로 하여 심층 상담 진행하기로 함.\n상담 결과 내담자는 법무부에서 발표한 ‘인구감소지역내 지역특화형 지역우수인재(F-2) 체류제도’에 대한 SNS 광고를 보고 ‘가평에서 일하면 F2 비자를 받을 수 있다’라고 단순히 생각한 것이었음.\n가평군청 홈페이지에는 관련 공모 공지를 찾을 수가 없음. (3.20 현재까지)\n해당 사업의 자세한 취지와 선발규정, ‘인구감소지역’의 특성 등을 종합하여 설명하자, 익숙한 남양주 지역에서 구직하겠다고 함.\n\n 2.14\n고용센터 재방문, 구직알선 받아 사업장 통화하고 면접 장소까지 차량 동행 지원. 통화시 사업주는 구직 등록시 표시된 주소와 다른 인근의 주소를 알려주며 그 곳으로 오라고 했음. 면접을 마치고 돌아온 노동자는, 근무조건도 맞지 않고 기숙사도 먼지 쌓인 컨테이너였다고 함. 고용센터 재방문하여 다른 회사를 구직 알선 받도록 안내.\n\n 2.28\n 이후 2곳의 회사를 추가로 추천받았으며 2.23부터 화도읍 지역의 사업장과 근로계약하여 일하고 있음을 확인. 복잡한 제도, 한국의 지리와 지역별 상황에 익숙하지 않은 노동자가 단편적인 정보에 근거해 사업장 변경, 구직신청등을 하면서 자칫 큰 불편을 겪을 수 있었던 상황으로, 노동자의 욕구에 대한 구체적인 사유에 대해서도 파악이 필요함을 보여준 사례임. 상담 종료', '내담자_정보': {'거주지역': '남양주시', '국적': '방글라데시', '체류자격': 'E-9', '추가정보': []}, '해결방법': '', 'metadata': {'상담유형': '고용허가', '상담일시': Timestamp('2023-03-27 00:00:00')}}"
request-193,"{'상담제목': {'raw_text': '미등록이주아동 교육권 보장위한 체류자격 부여 현장방문조사 동행 지원', 'Embedding': []}, '상담내용요약': {'raw_text': '2010, 2015년 국내 출생해 중학교, 초등학교 재학 중인 미등록 이주 아동 남매. 2022년 11월말에 신청한 미등록이주아동 특별구제대책 체류허가신청에 따라 관할출입국 조사과에서 가정방문 한다고 통보 받았다며 도움을 요청함.', 'Embedding': []}, '진행_과정_및_결과': '3.16\n오전 10:30 가정 방문. 부모, 남매 모두 집에서 출입국조사관 방문을 기다리고 있음. 전날 전화로 ‘내일 11시에 방문하겠다’고 연락받았다고 함.\n남매는 급히 담임교사에게 사정을 얘기하고 결석했고, 아버지는 회사에 오후에 출근하기로 했음.\n조사관 2명이 정시에 방문하여 남매의 학교생활 등을 묻고, 부모에게 결혼과 가정의 형성과정 및 과태료 납부 가능여부 등을 묻고 집안의 사진을 촬영했음. 부모의 의사표현이 부족한 부분을 센터 담당자가 보충설명하며 그동안의 센터 지원사항과 앞으로의 사례관리 지원 예정임을 설명함.\n이후 절차에 따라 출입국의 과태료납부 – 외국인등록 등 절차를 진행하도록 연락이 올 것이라고 하며 결정시기는 미정.\n조사관에게 학교 공결처리를 위해 문자 또는 서류로 체류자격 허가를 위한 가정방문조사를 위해 방문한다는 내용을 보내달라고 요청함.\n조사관 휴대폰번호로 발신된 ‘출입국 체류자격 조사를 위한 가정방문 일정’ 내용을 담은 문자 수신함. 학교에 전달하여 제출하고 공결처리 되도록 함. \n\n3.16\n미등록이주아동 특별구제대책 등 가정방문조사의 경우 ‘학업을 잘 수행하고 있는지’를 중요한 요소로 조사하지만, 정작 학교를 결석하고 집에서 기다려야 하는 아동의 상황에 대한 배려는 다소 부족해서 조사관에게 별도로 요청하지 않으면 학교에 제출할 증빙서류가 없음. 부모가 한국어에 능통하더라도 이런 부분까지 요구하기 어렵고, 16일 오전 방문을 15일 저녁 6시에 전화로 통보해도 방문을 반가워해야하는 입장이라 갑작스러운 일정통보에 대한 거부나 조정의사를 밝히기 어려움. 출입국의 조사과정에서 최소 3일전 음성통화 뿐 아니라 문자나 서면으로 통보하는 것이 필요함. 상담종료.', '내담자_정보': {'거주지역': '남양주시', '국적': '방글라데시', '체류자격': '미등록', '추가정보': []}, '해결방법': '', 'metadata': {'상담유형': '체류자격', '상담일시': Timestamp('2023-03-27 00:00:00')}}"
